                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    117,                 1.1881,                0.85822,                 1.2698,                0.86101,                0.75382,                0.83334,                0.55015,                 1.2469,                0.80303,                 1.3489,              0.0043075,              0.0043075,              0.0043075
                    118,                   1.18,                0.84323,                 1.2631,                0.86392,                0.75462,                0.83397,                0.55122,                 1.2454,                0.80174,                 1.3478,               0.004258,               0.004258,               0.004258
                    119,                 1.1818,                0.84913,                 1.2643,                0.86326,                0.75507,                0.83406,                0.55203,                  1.244,                0.80147,                 1.3466,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.1744,                0.84096,                 1.2596,                0.86099,                0.75784,                0.83448,                0.55229,                  1.243,                0.80066,                 1.3458,               0.004159,               0.004159,               0.004159
                    121,                 1.1743,                0.84778,                 1.2603,                0.85958,                0.75988,                0.83474,                0.55269,                 1.2417,                0.79955,                 1.3449,              0.0041095,              0.0041095,              0.0041095
                    122,                  1.175,                0.83847,                 1.2605,                0.85903,                0.75997,                0.83498,                0.55334,                 1.2406,                 0.7988,                  1.344,                0.00406,                0.00406,                0.00406
                    123,                 1.1663,                0.83909,                 1.2559,                0.85997,                0.76042,                 0.8355,                0.55416,                 1.2396,                0.79828,                 1.3433,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.1629,                0.82664,                 1.2483,                0.85938,                0.76086,                0.83573,                0.55482,                 1.2387,                0.79706,                 1.3426,               0.003961,               0.003961,               0.003961
                    125,                 1.1703,                 0.8383,                 1.2573,                0.86451,                0.75939,                 0.8361,                0.55529,                 1.2377,                 0.7961,                 1.3419,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.1617,                0.82779,                 1.2489,                0.85996,                 0.7622,                0.83616,                0.55579,                 1.2366,                0.79443,                 1.3412,               0.003862,               0.003862,               0.003862
                    127,                 1.1579,                0.82551,                 1.2472,                 0.8643,                 0.7594,                0.83647,                0.55661,                 1.2358,                0.79394,                 1.3402,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.1555,                0.81833,                 1.2409,                0.85768,                0.76422,                0.83678,                0.55711,                 1.2345,                0.79272,                 1.3392,               0.003763,               0.003763,               0.003763
                    129,                 1.1565,                0.82224,                 1.2483,                0.85703,                0.76421,                 0.8364,                0.55719,                 1.2333,                0.79171,                 1.3385,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.1519,                0.81373,                 1.2402,                0.85298,                0.76844,                0.83739,                0.55799,                 1.2327,                0.79016,                 1.3378,               0.003664,               0.003664,               0.003664
                    131,                 1.1426,                0.81428,                 1.2403,                0.85232,                0.76919,                0.83768,                0.55827,                 1.2317,                0.78954,                  1.337,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.1381,                0.81139,                 1.2352,                0.85061,                0.76978,                0.83776,                  0.559,                 1.2302,                0.78833,                 1.3356,               0.003565,               0.003565,               0.003565
                    133,                 1.1508,                0.81538,                 1.2399,                0.85047,                0.77023,                 0.8377,                0.55936,                 1.2292,                0.78745,                 1.3348,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1356,                  0.807,                 1.2334,                 0.8504,                0.77112,                0.83786,                0.55991,                 1.2281,                0.78619,                  1.334,               0.003466,               0.003466,               0.003466
                    135,                 1.1346,                0.79647,                 1.2255,                0.85405,                0.76978,                0.83814,                0.56069,                 1.2275,                 0.7854,                 1.3334,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1349,                 0.8049,                 1.2309,                0.85387,                   0.77,                0.83812,                0.56089,                 1.2263,                0.78463,                 1.3324,               0.003367,               0.003367,               0.003367
                    137,                 1.1253,                 0.7948,                 1.2244,                0.85465,                0.77051,                0.83858,                0.56156,                 1.2255,                0.78381,                 1.3318,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1277,                0.79434,                 1.2267,                0.86122,                0.76599,                 0.8383,                0.56188,                 1.2247,                0.78329,                 1.3314,               0.003268,               0.003268,               0.003268
                    139,                  1.128,                0.79859,                 1.2327,                0.86004,                0.76688,                0.83873,                 0.5626,                 1.2234,                0.78239,                 1.3306,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1275,                0.79736,                 1.2272,                0.86248,                0.76597,                0.83887,                0.56306,                 1.2224,                0.78165,                 1.3296,               0.003169,               0.003169,               0.003169
                    141,                 1.1211,                0.79185,                 1.2247,                0.86393,                0.76532,                0.83921,                0.56362,                 1.2212,                0.78078,                 1.3284,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1183,                 0.7853,                  1.219,                 0.8643,                0.76599,                0.83954,                0.56421,                 1.2202,                0.77986,                 1.3277,                0.00307,                0.00307,                0.00307
                    143,                 1.1108,                0.78364,                 1.2204,                0.86516,                0.76577,                0.83975,                0.56489,                 1.2192,                0.77938,                 1.3268,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.1177,                0.78621,                 1.2199,                0.86776,                0.76398,                0.83999,                0.56516,                 1.2186,                0.77835,                 1.3264,               0.002971,               0.002971,               0.002971
                    145,                 1.1129,                0.77895,                 1.2169,                0.86992,                0.76421,                0.84016,                0.56548,                 1.2175,                0.77736,                 1.3259,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.1059,                0.77163,                 1.2123,                0.87062,                0.76398,                0.84029,                0.56599,                 1.2169,                0.77684,                 1.3254,               0.002872,               0.002872,               0.002872
                    147,                 1.1009,                0.76923,                 1.2107,                0.87135,                0.76443,                0.84024,                0.56629,                  1.216,                0.77596,                 1.3249,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.0989,                0.76742,                 1.2078,                0.87066,                0.76661,                0.84068,                0.56676,                 1.2152,                0.77487,                 1.3243,               0.002773,               0.002773,               0.002773
                    149,                 1.0971,                0.77034,                 1.2065,                0.87063,                0.76733,                 0.8409,                 0.5673,                 1.2141,                0.77396,                 1.3233,              0.0027235,              0.0027235,              0.0027235
