                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     88,                 1.3269,                 1.0516,                 1.5053,                0.85732,                0.73278,                0.81713,                0.51627,                 1.3618,                0.90098,                 1.6049,               0.005743,               0.005743,               0.005743
                     89,                 1.3222,                 1.0402,                 1.5102,                0.85684,                0.73524,                0.81787,                0.51806,                   1.36,                0.89855,                 1.6031,              0.0056935,              0.0056935,              0.0056935
                     90,                  1.317,                 1.0348,                 1.5015,                0.85339,                0.73811,                 0.8177,                0.51864,                  1.358,                0.89664,                 1.6011,               0.005644,               0.005644,               0.005644
                     91,                 1.3263,                 1.0458,                 1.5125,                0.85438,                0.74011,                0.81884,                0.51952,                 1.3564,                 0.8947,                 1.5992,              0.0055945,              0.0055945,              0.0055945
                     92,                 1.3155,                 1.0302,                 1.5017,                0.85352,                 0.7428,                0.81982,                0.52045,                 1.3543,                0.89283,                 1.5975,               0.005545,               0.005545,               0.005545
                     93,                 1.3103,                 1.0224,                 1.4973,                0.85313,                0.74259,                0.82006,                 0.5207,                 1.3522,                0.89157,                 1.5954,              0.0054955,              0.0054955,              0.0054955
                     94,                 1.3012,                 1.0109,                 1.4895,                0.85283,                 0.7437,                0.82017,                0.52129,                 1.3507,                0.89066,                 1.5934,               0.005446,               0.005446,               0.005446
                     95,                 1.3068,                  1.008,                 1.4885,                 0.8512,                0.74437,                   0.82,                0.52248,                 1.3488,                0.88901,                 1.5918,              0.0053965,              0.0053965,              0.0053965
                     96,                  1.304,                 1.0121,                 1.4906,                0.84907,                 0.7446,                0.82002,                0.52283,                 1.3476,                0.88845,                 1.5901,               0.005347,               0.005347,               0.005347
                     97,                 1.2969,                 1.0282,                  1.494,                0.84904,                0.74571,                 0.8202,                0.52325,                 1.3461,                0.88821,                 1.5889,              0.0052975,              0.0052975,              0.0052975
                     98,                 1.2935,                 1.0009,                 1.4782,                0.85039,                0.74727,                0.82042,                0.52464,                 1.3446,                0.88682,                  1.587,               0.005248,               0.005248,               0.005248
                     99,                 1.2983,                 1.0109,                 1.4851,                0.85006,                 0.7466,                0.82044,                0.52482,                 1.3433,                0.88509,                 1.5859,              0.0051985,              0.0051985,              0.0051985
                    100,                 1.2903,                0.99829,                 1.4766,                0.85066,                0.74771,                0.82076,                 0.5255,                 1.3415,                0.88326,                 1.5843,               0.005149,               0.005149,               0.005149
                    101,                 1.2861,                 0.9909,                 1.4763,                0.85265,                0.74539,                0.82116,                0.52704,                 1.3404,                0.88142,                  1.583,              0.0050995,              0.0050995,              0.0050995
                    102,                 1.2877,                0.99238,                 1.4705,                0.85272,                 0.7466,                0.82181,                0.52753,                 1.3391,                0.87983,                 1.5824,                0.00505,                0.00505,                0.00505
                    103,                 1.2778,                0.99386,                 1.4648,                 0.8556,                0.74682,                0.82242,                0.52823,                  1.337,                0.87806,                 1.5801,              0.0050005,              0.0050005,              0.0050005
                    104,                 1.2896,                0.99803,                 1.4733,                0.85425,                0.74718,                0.82298,                0.52897,                 1.3358,                0.87686,                  1.579,               0.004951,               0.004951,               0.004951
                    105,                 1.2745,                0.99291,                 1.4614,                0.85553,                0.74829,                0.82345,                0.52935,                 1.3347,                0.87562,                 1.5776,              0.0049015,              0.0049015,              0.0049015
                    106,                 1.2748,                0.98749,                 1.4659,                0.85241,                0.75039,                0.82367,                0.53045,                 1.3333,                0.87453,                 1.5763,               0.004852,               0.004852,               0.004852
                    107,                 1.2757,                0.98937,                 1.4664,                0.85034,                0.75217,                0.82363,                0.53131,                 1.3318,                0.87264,                 1.5745,              0.0048025,              0.0048025,              0.0048025
                    108,                 1.2591,                0.97146,                 1.4517,                0.84967,                0.75329,                0.82381,                0.53177,                 1.3308,                0.87114,                 1.5734,               0.004753,               0.004753,               0.004753
                    109,                 1.2651,                 0.9773,                 1.4566,                0.85216,                0.75262,                0.82415,                0.53317,                 1.3297,                0.86939,                 1.5719,              0.0047035,              0.0047035,              0.0047035
                    110,                 1.2674,                0.98083,                  1.455,                0.84909,                0.75396,                0.82432,                0.53361,                 1.3279,                0.86816,                 1.5701,               0.004654,               0.004654,               0.004654
                    111,                 1.2619,                0.97325,                 1.4508,                0.85164,                 0.7535,                0.82455,                0.53408,                 1.3262,                  0.867,                 1.5682,              0.0046045,              0.0046045,              0.0046045
                    112,                 1.2648,                0.98219,                 1.4622,                0.85211,                0.75373,                0.82519,                0.53438,                 1.3252,                0.86643,                  1.567,               0.004555,               0.004555,               0.004555
                    113,                 1.2645,                0.96699,                 1.4471,                0.85007,                 0.7544,                0.82547,                0.53465,                 1.3238,                0.86566,                 1.5655,              0.0045055,              0.0045055,              0.0045055
                    114,                 1.2492,                0.96049,                 1.4388,                0.84988,                 0.7558,                0.82574,                0.53513,                 1.3225,                0.86474,                 1.5644,               0.004456,               0.004456,               0.004456
                    115,                  1.259,                 0.9587,                 1.4483,                0.85006,                0.75641,                0.82628,                0.53604,                  1.321,                0.86439,                 1.5628,              0.0044065,              0.0044065,              0.0044065
                    116,                 1.2533,                0.96226,                 1.4444,                0.85127,                0.75685,                0.82718,                0.53641,                 1.3194,                0.86278,                 1.5616,               0.004357,               0.004357,               0.004357
                    117,                 1.2486,                0.95042,                 1.4377,                0.85155,                0.75552,                 0.8275,                0.53713,                 1.3177,                0.86205,                 1.5597,              0.0043075,              0.0043075,              0.0043075
                    118,                 1.2456,                0.95226,                 1.4358,                0.85294,                0.75617,                0.82775,                0.53777,                 1.3162,                0.86093,                 1.5584,               0.004258,               0.004258,               0.004258
                    119,                 1.2525,                0.95141,                 1.4444,                0.85352,                0.75574,                0.82777,                0.53826,                  1.315,                0.85995,                 1.5571,              0.0042085,              0.0042085,              0.0042085
                    120,                 1.2462,                0.94529,                 1.4383,                0.85367,                0.75529,                0.82779,                0.53893,                 1.3143,                0.85908,                 1.5566,               0.004159,               0.004159,               0.004159
                    121,                 1.2427,                0.94839,                 1.4309,                0.85435,                0.75552,                 0.8278,                0.53938,                 1.3127,                 0.8579,                 1.5548,              0.0041095,              0.0041095,              0.0041095
                    122,                 1.2387,                0.93854,                 1.4317,                0.85521,                0.75507,                0.82816,                0.53962,                 1.3115,                0.85658,                 1.5536,                0.00406,                0.00406,                0.00406
                    123,                 1.2351,                0.93813,                 1.4201,                 0.8549,                0.75485,                0.82867,                0.53997,                 1.3103,                 0.8554,                 1.5525,              0.0040105,              0.0040105,              0.0040105
                    124,                 1.2359,                0.93274,                 1.4302,                0.85319,                0.75507,                0.82856,                0.54011,                 1.3088,                0.85423,                 1.5502,               0.003961,               0.003961,               0.003961
                    125,                 1.2293,                0.93205,                 1.4207,                0.85572,                0.75476,                0.82898,                 0.5405,                 1.3071,                 0.8528,                 1.5484,              0.0039115,              0.0039115,              0.0039115
                    126,                 1.2352,                0.92654,                 1.4203,                0.85618,                 0.7544,                0.82897,                0.54127,                 1.3057,                0.85183,                 1.5468,               0.003862,               0.003862,               0.003862
                    127,                 1.2322,                0.93168,                 1.4218,                0.85753,                0.75462,                0.82945,                0.54158,                 1.3047,                0.85077,                 1.5456,              0.0038125,              0.0038125,              0.0038125
                    128,                 1.2274,                0.92969,                 1.4205,                0.85915,                0.75587,                0.83026,                  0.542,                  1.303,                0.84903,                  1.544,               0.003763,               0.003763,               0.003763
                    129,                 1.2242,                0.92414,                  1.419,                0.85896,                0.75603,                0.83072,                0.54264,                 1.3015,                0.84797,                 1.5427,              0.0037135,              0.0037135,              0.0037135
                    130,                 1.2187,                0.92385,                 1.4164,                0.86178,                0.75663,                0.83144,                0.54315,                 1.3004,                0.84696,                 1.5418,               0.003664,               0.003664,               0.003664
                    131,                 1.2249,                0.93162,                 1.4158,                0.85884,                0.75797,                0.83153,                0.54351,                 1.2988,                0.84567,                 1.5403,              0.0036145,              0.0036145,              0.0036145
                    132,                 1.2196,                0.91215,                 1.4135,                0.85633,                0.75886,                  0.832,                 0.5442,                 1.2974,                0.84499,                  1.539,               0.003565,               0.003565,               0.003565
                    133,                  1.214,                0.91455,                 1.4101,                0.85954,                0.75819,                0.83176,                 0.5447,                 1.2961,                0.84343,                 1.5378,              0.0035155,              0.0035155,              0.0035155
                    134,                  1.218,                 0.9195,                 1.4141,                0.85862,                0.75864,                 0.8321,                0.54506,                 1.2951,                0.84277,                 1.5369,               0.003466,               0.003466,               0.003466
                    135,                 1.2109,                 0.9148,                 1.4041,                0.85744,                0.76042,                0.83244,                 0.5452,                 1.2937,                0.84124,                 1.5359,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.2107,                0.90543,                 1.3988,                0.86035,                0.75908,                0.83276,                0.54601,                 1.2924,                0.84019,                 1.5343,               0.003367,               0.003367,               0.003367
                    137,                 1.2065,                0.90379,                 1.3972,                0.86105,                0.75908,                0.83298,                 0.5463,                 1.2916,                0.83941,                 1.5334,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.2032,                0.89564,                 1.3978,                0.85981,                0.75997,                  0.833,                0.54666,                 1.2906,                0.83849,                 1.5323,               0.003268,               0.003268,               0.003268
                    139,                 1.1976,                0.90102,                 1.3965,                 0.8587,                0.76115,                0.83348,                0.54727,                 1.2895,                0.83783,                 1.5309,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1986,                0.89154,                 1.3906,                0.85899,                 0.7616,                0.83356,                0.54786,                  1.288,                0.83705,                 1.5297,               0.003169,               0.003169,               0.003169
                    141,                 1.1904,                0.89279,                 1.3909,                 0.8592,                0.76198,                0.83412,                0.54824,                 1.2871,                 0.8362,                 1.5288,              0.0031195,              0.0031195,              0.0031195
