                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                 1.4572,                 1.2684,                 1.5305,                0.72285,                0.63743,                0.71368,                0.38714,                 1.5603,                 1.3961,                   1.72,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.4491,                 1.2967,                 1.5279,                0.77783,                0.56725,                0.71326,                0.38922,                 1.5425,                 1.3436,                 1.7139,               0.003169,               0.003169,               0.003169
                    141,                 1.4246,                 1.2705,                 1.5097,                0.64248,                0.64105,                0.70469,                 0.3941,                 1.5706,                 1.3328,                 1.7178,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.4497,                 1.2581,                 1.5204,                0.78066,                0.57895,                0.70858,                0.38583,                 1.5887,                 1.3119,                 1.7283,                0.00307,                0.00307,                0.00307
                    143,                 1.4323,                 1.2547,                 1.5213,                0.72003,                0.63158,                0.70373,                0.38781,                 1.6042,                 1.3474,                 1.7466,              0.0030205,              0.0030205,              0.0030205
                    144,                 1.4431,                 1.2439,                 1.4921,                0.73962,                0.53156,                0.65067,                0.35187,                 1.7003,                 1.4886,                  1.781,               0.002971,               0.002971,               0.002971
                    145,                  1.407,                 1.1865,                 1.4872,                0.81885,                0.56836,                0.70617,                0.38349,                  1.572,                 1.2997,                 1.7498,              0.0029215,              0.0029215,              0.0029215
                    146,                 1.4505,                 1.2539,                 1.5195,                 0.7309,                0.62281,                0.68566,                 0.3861,                  1.586,                 1.3648,                 1.7533,               0.002872,               0.002872,               0.002872
                    147,                 1.4161,                  1.219,                 1.5074,                0.69611,                0.63158,                0.70264,                0.39538,                 1.5912,                 1.3684,                  1.727,              0.0028225,              0.0028225,              0.0028225
                    148,                 1.3874,                 1.1641,                 1.4584,                0.73072,                0.64268,                0.72566,                0.39559,                 1.5362,                 1.3679,                 1.7024,               0.002773,               0.002773,               0.002773
                    149,                 1.4145,                 1.2296,                 1.4981,                0.71755,                0.63883,                0.72584,                0.40004,                 1.5481,                 1.4216,                 1.7429,              0.0027235,              0.0027235,              0.0027235
                    150,                 1.4252,                 1.2065,                 1.4993,                0.70085,                0.63158,                 0.7184,                0.40511,                  1.526,                 1.3386,                 1.7014,               0.002674,               0.002674,               0.002674
                    151,                 1.3967,                 1.1883,                 1.4802,                0.73506,                 0.6462,                0.72601,                0.40445,                  1.575,                 1.3353,                 1.7264,              0.0026245,              0.0026245,              0.0026245
                    152,                 1.4244,                  1.224,                 1.5103,                 0.7286,                0.64368,                0.71991,                0.39925,                 1.6014,                 1.3036,                 1.7645,               0.002575,               0.002575,               0.002575
                    153,                 1.4272,                  1.199,                 1.4838,                 0.7247,                0.60819,                0.70541,                0.38863,                 1.6185,                 1.3335,                 1.7549,              0.0025255,              0.0025255,              0.0025255
                    154,                 1.3958,                 1.1976,                 1.4741,                0.73551,                0.61988,                0.71165,                0.39659,                 1.5905,                 1.3001,                 1.7754,               0.002476,               0.002476,               0.002476
                    155,                 1.3632,                 1.1642,                 1.4545,                0.79056,                0.60703,                0.71805,                0.40873,                 1.5913,                 1.3594,                 1.7592,              0.0024265,              0.0024265,              0.0024265
                    156,                 1.4009,                 1.2121,                 1.4946,                0.72536,                 0.6345,                0.71714,                0.39643,                 1.5858,                 1.3081,                 1.7482,               0.002377,               0.002377,               0.002377
                    157,                 1.3713,                 1.1647,                 1.4578,                0.78893,                0.59649,                0.70809,                0.38858,                 1.6084,                 1.3604,                  1.809,              0.0023275,              0.0023275,              0.0023275
                    158,                 1.4107,                 1.2127,                 1.4662,                0.72705,                0.64646,                0.72414,                0.39683,                 1.5796,                 1.3457,                 1.7492,               0.002278,               0.002278,               0.002278
                    159,                 1.3782,                 1.1922,                 1.4726,                0.74763,                  0.641,                0.73279,                 0.4063,                 1.5633,                 1.3265,                 1.7193,              0.0022285,              0.0022285,              0.0022285
                    160,                 1.4143,                 1.2123,                 1.4919,                0.67561,                0.65162,                0.71543,                0.40429,                 1.5528,                 1.4486,                 1.7359,               0.002179,               0.002179,               0.002179
                    161,                 1.3819,                 1.2014,                 1.4715,                0.73353,                0.62573,                0.72121,                0.39967,                 1.5693,                 1.3019,                  1.752,              0.0021295,              0.0021295,              0.0021295
                    162,                 1.3992,                 1.1921,                 1.4824,                0.72006,                0.63743,                0.72388,                0.39186,                 1.5231,                 1.2868,                 1.7343,                0.00208,                0.00208,                0.00208
                    163,                 1.3634,                 1.1648,                 1.4376,                0.77693,                0.61696,                0.73504,                 0.4077,                 1.5271,                 1.3169,                 1.7373,              0.0020305,              0.0020305,              0.0020305
                    164,                 1.3739,                 1.1481,                 1.4578,                0.80295,                0.59357,                0.72459,                0.40172,                 1.5514,                 1.3549,                 1.7376,               0.001981,               0.001981,               0.001981
                    165,                 1.3575,                 1.1404,                 1.4501,                0.72525,                0.62865,                 0.7136,                0.40281,                 1.5467,                 1.3668,                 1.7507,              0.0019315,              0.0019315,              0.0019315
                    166,                 1.4066,                 1.2011,                 1.4797,                0.71857,                0.64951,                0.72827,                0.41132,                 1.5454,                 1.3513,                 1.7142,               0.001882,               0.001882,               0.001882
                    167,                 1.3575,                 1.1516,                 1.4433,                0.72486,                0.63158,                0.72953,                0.41061,                 1.5589,                 1.3457,                 1.7172,              0.0018325,              0.0018325,              0.0018325
                    168,                 1.3848,                 1.1864,                 1.4808,                0.71792,                0.66231,                0.73714,                0.41498,                 1.5948,                 1.3243,                 1.7306,               0.001783,               0.001783,               0.001783
                    169,                 1.3727,                 1.1669,                 1.4653,                 0.7491,                  0.646,                0.73457,                0.40822,                 1.6008,                 1.3252,                 1.7415,              0.0017335,              0.0017335,              0.0017335
                    170,                 1.3655,                 1.1489,                 1.4495,                0.72474,                0.65789,                0.74153,                0.41144,                 1.5416,                 1.3767,                 1.6935,               0.001684,               0.001684,               0.001684
                    171,                 1.3758,                 1.1752,                 1.4719,                0.72696,                0.62865,                0.72646,                0.40236,                 1.5937,                 1.3066,                 1.7358,              0.0016345,              0.0016345,              0.0016345
                    172,                 1.3503,                 1.1348,                 1.4486,                0.74595,                0.62865,                0.73472,                0.40614,                 1.5567,                 1.3138,                 1.7085,               0.001585,               0.001585,               0.001585
                    173,                 1.3587,                 1.1562,                 1.4642,                 0.7755,                0.61111,                0.72976,                0.41042,                 1.5041,                 1.3116,                 1.6784,              0.0015355,              0.0015355,              0.0015355
                    174,                 1.3604,                 1.1605,                 1.4475,                0.69139,                0.68127,                0.72942,                0.39909,                 1.5055,                 1.3156,                 1.6917,               0.001486,               0.001486,               0.001486
                    175,                 1.3682,                 1.1541,                 1.4541,                0.74497,                0.65205,                0.74724,                0.40513,                 1.5011,                 1.2853,                 1.6649,              0.0014365,              0.0014365,              0.0014365
                    176,                  1.356,                 1.1414,                 1.4441,                0.73338,                0.62573,                  0.732,                0.40489,                 1.4983,                  1.321,                 1.6583,               0.001387,               0.001387,               0.001387
                    177,                 1.3324,                 1.1273,                  1.437,                0.74464,                0.64802,                 0.7277,                0.40876,                 1.5092,                 1.2982,                 1.6769,              0.0013375,              0.0013375,              0.0013375
                    178,                 1.3452,                 1.1216,                 1.4451,                0.70244,                0.64327,                0.72353,                0.39531,                 1.5903,                 1.3381,                 1.7192,               0.001288,               0.001288,               0.001288
                    179,                 1.3259,                 1.1265,                 1.4404,                0.76155,                0.64434,                0.73764,                0.41239,                 1.5616,                 1.3253,                 1.7285,              0.0012385,              0.0012385,              0.0012385
                    180,                 1.3051,                 1.0796,                 1.4041,                0.75663,                 0.6345,                0.72881,                0.41356,                  1.555,                 1.2963,                 1.7223,               0.001189,               0.001189,               0.001189
                    181,                 1.3384,                 1.1255,                 1.4309,                 0.7366,                0.64912,                0.72539,                0.40979,                 1.5801,                 1.2941,                 1.7276,              0.0011395,              0.0011395,              0.0011395
                    182,                 1.3255,                 1.1275,                 1.4298,                0.74831,                0.59357,                0.70624,                0.39673,                 1.5925,                 1.3389,                 1.7382,                0.00109,                0.00109,                0.00109
                    183,                 1.3452,                 1.1236,                 1.4479,                0.79875,                0.60345,                0.73208,                0.40966,                 1.5558,                 1.2966,                 1.7227,              0.0010405,              0.0010405,              0.0010405
                    184,                 1.3138,                 1.1012,                 1.4172,                0.74347,                0.65251,                0.74408,                0.41566,                 1.5571,                 1.2573,                 1.7105,               0.000991,               0.000991,               0.000991
                    185,                 1.3439,                  1.106,                 1.4331,                0.75832,                0.64912,                0.73327,                0.41551,                 1.5526,                 1.2532,                 1.7124,              0.0009415,              0.0009415,              0.0009415
                    186,                 1.3229,                 1.1035,                 1.4167,                0.71256,                0.64035,                0.73321,                0.41099,                 1.5474,                 1.2804,                 1.7132,               0.000892,               0.000892,               0.000892
                    187,                 1.3052,                 1.0994,                 1.4266,                0.77823,                0.61566,                0.73415,                0.40741,                  1.554,                 1.2851,                 1.7325,              0.0008425,              0.0008425,              0.0008425
                    188,                 1.3134,                  1.105,                 1.4153,                0.76554,                0.65874,                0.73976,                0.40845,                 1.5504,                 1.2754,                 1.7162,               0.000793,               0.000793,               0.000793
                    189,                 1.3262,                 1.1007,                 1.3982,                0.76429,                0.66366,                0.73883,                0.41075,                  1.551,                 1.2509,                 1.6986,              0.0007435,              0.0007435,              0.0007435
                    190,                 1.3384,                 1.1164,                 1.4391,                0.77202,                 0.6345,                 0.7389,                0.40873,                 1.5606,                 1.2753,                 1.7075,               0.000694,               0.000694,               0.000694
                    191,                 1.2316,                 1.0207,                 1.3498,                0.67132,                0.68129,                0.71967,                0.40677,                 1.5647,                 1.2895,                 1.7021,              0.0006445,              0.0006445,              0.0006445
                    192,                 1.2156,                 1.0049,                  1.345,                0.64845,                0.68421,                0.72051,                0.40709,                 1.5993,                 1.3157,                 1.7601,               0.000595,               0.000595,               0.000595
                    193,                 1.1902,                  0.995,                 1.3319,                0.71636,                0.66374,                0.72384,                 0.4123,                 1.5926,                 1.2757,                 1.7728,              0.0005455,              0.0005455,              0.0005455
                    194,                 1.1896,                0.98195,                 1.3314,                0.71928,                0.65789,                 0.7192,                0.40818,                 1.5927,                  1.307,                 1.7872,               0.000496,               0.000496,               0.000496
                    195,                 1.1962,                0.99289,                 1.3297,                0.74697,                0.63743,                 0.7395,                0.41833,                 1.5322,                 1.2777,                 1.7174,              0.0004465,              0.0004465,              0.0004465
                    196,                 1.2041,                0.98097,                 1.3487,                0.75942,                0.64327,                0.73241,                0.41973,                 1.5429,                 1.2935,                  1.719,               0.000397,               0.000397,               0.000397
                    197,                 1.2055,                0.97248,                 1.3491,                0.74741,                0.64889,                 0.7277,                0.41551,                 1.5952,                 1.3035,                 1.7571,              0.0003475,              0.0003475,              0.0003475
                    198,                 1.1993,                0.95103,                 1.3247,                0.74067,                0.65205,                0.72948,                0.41225,                 1.5821,                 1.2998,                 1.7761,               0.000298,               0.000298,               0.000298
                    199,                 1.1663,                0.94107,                 1.3184,                0.71898,                0.66959,                0.74103,                0.42486,                 1.5337,                 1.2611,                 1.7174,              0.0002485,              0.0002485,              0.0002485
                    200,                 1.1727,                0.95609,                 1.3243,                0.71021,                0.69006,                0.74963,                0.42803,                 1.5215,                 1.2527,                 1.6949,               0.000199,               0.000199,               0.000199
