                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    132,                 1.1912,                0.96586,                 1.4719,                0.74622,                0.63743,                0.71992,                0.41951,                 1.3867,                 1.2273,                 1.7489,               0.003565,               0.003565,               0.003565
                    133,                 1.2073,                 0.9759,                 1.4693,                0.76562,                0.61111,                0.72029,                0.40874,                 1.3764,                 1.2331,                 1.7719,              0.0035155,              0.0035155,              0.0035155
                    134,                 1.1856,                0.92857,                 1.4424,                0.83459,                0.64913,                0.73646,                0.42237,                 1.4285,                 1.2861,                 1.7821,               0.003466,               0.003466,               0.003466
                    135,                 1.1676,                0.91624,                 1.4232,                0.70694,                0.66304,                0.72019,                0.41119,                 1.4191,                 1.2802,                 1.7315,              0.0034165,              0.0034165,              0.0034165
                    136,                 1.1766,                0.95765,                 1.4552,                0.78413,                0.64035,                0.73364,                0.42388,                 1.3634,                 1.1792,                 1.7323,               0.003367,               0.003367,               0.003367
                    137,                 1.1865,                0.95787,                 1.4644,                0.70211,                0.64035,                0.70152,                0.39417,                 1.4084,                  1.263,                 1.7728,              0.0033175,              0.0033175,              0.0033175
                    138,                 1.1886,                 1.0039,                 1.4793,                0.75978,                0.61961,                0.72099,                0.39091,                  1.463,                 1.3141,                 1.8151,               0.003268,               0.003268,               0.003268
                    139,                 1.2023,                 1.0024,                  1.477,                0.67871,                0.63003,                 0.6833,                0.38138,                 1.4309,                 1.3777,                 1.7557,              0.0032185,              0.0032185,              0.0032185
                    140,                 1.1965,                0.95726,                 1.4527,                0.77984,                0.65497,                0.74519,                 0.4189,                 1.4412,                 1.2033,                 1.8149,               0.003169,               0.003169,               0.003169
                    141,                 1.1688,                0.93665,                 1.4365,                0.71676,                0.64375,                0.71559,                0.41132,                 1.4081,                 1.3658,                 1.7708,              0.0031195,              0.0031195,              0.0031195
                    142,                 1.1482,                0.89972,                 1.3999,                0.79444,                0.64912,                0.73527,                0.42188,                 1.4247,                 1.2614,                 1.7818,                0.00307,                0.00307,                0.00307
